"","Date Time","Water Level","Water Temperature"
"1",2019-03-11 13:00:00,NA,3.578
"2",2019-03-11 13:10:00,NA,3.578
"3",2019-03-11 13:20:00,NA,3.578
"4",2019-03-11 13:30:00,NA,3.578
"5",2019-03-11 13:40:00,NA,3.578
"6",2019-03-11 13:50:00,NA,3.578
"7",2019-03-11 14:00:00,NA,3.578
"8",2019-03-11 14:10:00,NA,3.578
"9",2019-03-11 14:20:00,NA,3.578
"10",2019-03-11 14:30:00,NA,3.578
"11",2019-03-11 14:40:00,NA,3.578
"12",2019-03-11 14:50:00,NA,3.578
"13",2019-03-11 15:00:00,NA,3.578
"14",2019-03-11 15:10:00,NA,3.578
"15",2019-03-11 15:20:00,NA,3.578
"16",2019-03-11 15:30:00,NA,3.472
"17",2019-03-11 15:40:00,NA,3.578
"18",2019-03-11 15:50:00,NA,3.578
"19",2019-03-11 16:00:00,NA,3.578
"20",2019-03-11 16:10:00,NA,3.472
"21",2019-03-11 16:20:00,NA,3.472
"22",2019-03-11 16:30:00,NA,3.578
"23",2019-03-11 16:40:00,NA,3.578
"24",2019-03-11 16:50:00,NA,3.472
"25",2019-03-11 17:00:00,NA,3.472
"26",2019-03-11 17:10:00,NA,3.472
"27",2019-03-11 17:20:00,NA,3.472
"28",2019-03-11 17:30:00,NA,3.578
"29",2019-03-11 17:40:00,NA,3.578
"30",2019-03-11 17:50:00,NA,3.578
"31",2019-03-11 18:00:00,NA,3.472
"32",2019-03-11 18:10:00,NA,3.472
"33",2019-03-11 18:20:00,NA,3.472
"34",2019-03-11 18:30:00,NA,3.472
"35",2019-03-11 18:40:00,NA,3.472
"36",2019-03-11 18:50:00,NA,3.578
"37",2019-03-11 19:00:00,NA,3.578
"38",2019-03-11 19:10:00,NA,3.472
"39",2019-03-11 19:20:00,NA,3.472
"40",2019-03-11 19:30:00,NA,3.472
"41",2019-03-11 19:40:00,NA,3.472
"42",2019-03-11 19:50:00,NA,3.472
"43",2019-03-11 20:00:00,NA,3.472
"44",2019-03-11 20:10:00,NA,3.472
"45",2019-03-11 20:20:00,NA,3.472
"46",2019-03-11 20:30:00,NA,3.472
"47",2019-03-11 20:40:00,NA,3.472
"48",2019-03-11 20:50:00,NA,3.472
"49",2019-03-11 21:00:00,NA,3.472
"50",2019-03-11 21:10:00,NA,3.472
"51",2019-03-11 21:20:00,NA,3.472
"52",2019-03-11 21:30:00,NA,3.472
"53",2019-03-11 21:40:00,NA,3.472
"54",2019-03-11 21:50:00,NA,3.472
"55",2019-03-11 22:00:00,NA,3.472
"56",2019-03-11 22:10:00,NA,3.472
"57",2019-03-11 22:20:00,NA,3.472
"58",2019-03-11 22:30:00,NA,3.472
"59",2019-03-11 22:40:00,NA,3.578
"60",2019-03-11 22:50:00,NA,3.472
"61",2019-03-11 23:00:00,NA,3.472
"62",2019-03-11 23:10:00,NA,3.472
"63",2019-03-11 23:20:00,NA,3.472
"64",2019-03-11 23:30:00,NA,3.472
"65",2019-03-11 23:40:00,NA,3.578
"66",2019-03-11 23:50:00,NA,3.578
"67",2019-03-12 00:00:00,NA,3.472
"68",2019-03-12 00:10:00,NA,3.578
"69",2019-03-12 00:20:00,NA,3.472
"70",2019-03-12 00:30:00,NA,3.472
"71",2019-03-12 00:40:00,NA,3.472
"72",2019-03-12 00:50:00,NA,3.472
"73",2019-03-12 01:00:00,NA,3.472
"74",2019-03-12 01:10:00,NA,3.472
"75",2019-03-12 01:20:00,NA,3.472
"76",2019-03-12 01:30:00,NA,3.472
"77",2019-03-12 01:40:00,NA,3.472
"78",2019-03-12 01:50:00,NA,3.472
"79",2019-03-12 02:00:00,NA,3.578
"80",2019-03-12 02:10:00,NA,3.472
"81",2019-03-12 02:20:00,NA,3.472
"82",2019-03-12 02:30:00,NA,3.472
"83",2019-03-12 02:40:00,NA,3.578
"84",2019-03-12 02:50:00,NA,3.472
"85",2019-03-12 03:00:00,NA,3.472
"86",2019-03-12 03:10:00,NA,3.578
"87",2019-03-12 03:20:00,NA,3.578
"88",2019-03-12 03:30:00,NA,3.578
"89",2019-03-12 03:40:00,NA,3.578
"90",2019-03-12 03:50:00,NA,3.472
"91",2019-03-12 04:00:00,NA,3.472
"92",2019-03-12 04:10:00,NA,3.578
"93",2019-03-12 04:20:00,NA,3.578
"94",2019-03-12 04:30:00,NA,3.472
"95",2019-03-12 04:40:00,NA,3.578
"96",2019-03-12 04:50:00,NA,3.578
"97",2019-03-12 05:00:00,NA,3.578
"98",2019-03-12 05:10:00,NA,3.578
"99",2019-03-12 05:20:00,NA,3.472
"100",2019-03-12 05:30:00,NA,3.472
"101",2019-03-12 05:40:00,NA,3.472
"102",2019-03-12 05:50:00,NA,3.578
"103",2019-03-12 06:00:00,NA,3.578
"104",2019-03-12 06:10:00,NA,3.472
"105",2019-03-12 06:20:00,NA,3.472
"106",2019-03-12 06:30:00,NA,3.472
"107",2019-03-12 06:40:00,NA,3.472
"108",2019-03-12 06:50:00,NA,3.578
"109",2019-03-12 07:00:00,NA,3.472
"110",2019-03-12 07:10:00,NA,3.472
"111",2019-03-12 07:20:00,NA,3.472
"112",2019-03-12 07:30:00,NA,3.578
"113",2019-03-12 07:40:00,NA,3.472
"114",2019-03-12 07:50:00,NA,3.472
"115",2019-03-12 08:00:00,NA,3.472
"116",2019-03-12 08:10:00,NA,3.472
"117",2019-03-12 08:20:00,NA,3.472
"118",2019-03-12 08:30:00,NA,3.578
"119",2019-03-12 08:40:00,NA,3.472
"120",2019-03-12 08:50:00,NA,3.472
"121",2019-03-12 09:00:00,NA,3.472
"122",2019-03-12 09:10:00,NA,3.578
"123",2019-03-12 09:20:00,NA,3.472
"124",2019-03-12 09:30:00,NA,3.578
"125",2019-03-12 09:40:00,NA,3.578
"126",2019-03-12 09:50:00,NA,3.578
"127",2019-03-12 10:00:00,NA,3.578
"128",2019-03-12 10:10:00,NA,3.578
"129",2019-03-12 10:20:00,NA,3.578
"130",2019-03-12 10:30:00,NA,3.472
"131",2019-03-12 10:40:00,NA,3.578
"132",2019-03-12 10:50:00,NA,3.578
"133",2019-03-12 11:00:00,NA,3.472
"134",2019-03-12 11:10:00,NA,3.578
"135",2019-03-12 11:20:00,NA,3.472
"136",2019-03-12 11:30:00,NA,3.472
"137",2019-03-12 11:40:00,NA,3.578
"138",2019-03-12 11:50:00,NA,NA
"139",2019-03-12 12:00:00,NA,NA
"140",2019-03-12 12:10:00,NA,NA
"141",2019-03-12 12:20:00,NA,NA
"142",2019-03-12 12:30:00,NA,NA
"143",2019-03-12 12:40:00,NA,NA
"144",2019-03-12 12:50:00,NA,NA
"145",2019-03-12 13:00:00,NA,NA
"146",2019-03-12 13:10:00,NA,NA
"147",2019-03-12 13:20:00,NA,NA
"148",2019-03-12 13:30:00,NA,NA
"149",2019-03-12 13:40:00,NA,NA
"150",2019-03-12 13:50:00,NA,NA
"151",2019-03-12 14:00:00,NA,NA
"152",2019-03-12 14:10:00,NA,NA
"153",2019-03-12 14:20:00,NA,NA
"154",2019-03-12 14:30:00,NA,4.415
"155",2019-03-12 14:40:00,NA,4.415
"156",2019-03-12 14:50:00,NA,4.415
"157",2019-03-12 15:00:00,NA,4.415
"158",2019-03-12 15:10:00,NA,4.311
"159",2019-03-12 15:20:00,NA,4.311
"160",2019-03-12 15:30:00,NA,4.311
"161",2019-03-12 15:40:00,NA,4.311
"162",2019-03-12 15:50:00,NA,4.311
"163",2019-03-12 16:00:00,NA,4.207
"164",2019-03-12 16:10:00,NA,4.207
"165",2019-03-12 16:20:00,NA,4.207
"166",2019-03-12 16:30:00,NA,4.207
"167",2019-03-12 16:40:00,NA,4.207
"168",2019-03-12 16:50:00,NA,4.207
"169",2019-03-12 17:00:00,NA,4.207
"170",2019-03-12 17:10:00,NA,4.102
"171",2019-03-12 17:20:00,NA,4.102
"172",2019-03-12 17:30:00,NA,4.102
"173",2019-03-12 17:40:00,NA,4.102
"174",2019-03-12 17:50:00,NA,4.102
"175",2019-03-12 18:00:00,NA,4.102
"176",2019-03-12 18:10:00,NA,4.102
"177",2019-03-12 18:20:00,NA,4.102
"178",2019-03-12 18:30:00,NA,3.998
"179",2019-03-12 18:40:00,NA,3.998
"180",2019-03-12 18:50:00,NA,3.998
"181",2019-03-12 19:00:00,NA,3.998
"182",2019-03-12 19:10:00,NA,3.998
"183",2019-03-12 19:20:00,NA,3.998
"184",2019-03-12 19:30:00,NA,3.998
"185",2019-03-12 19:40:00,NA,3.998
"186",2019-03-12 19:50:00,NA,3.998
"187",2019-03-12 20:00:00,NA,3.998
"188",2019-03-12 20:10:00,NA,3.893
"189",2019-03-12 20:20:00,NA,3.893
"190",2019-03-12 20:30:00,NA,3.893
"191",2019-03-12 20:40:00,NA,3.893
"192",2019-03-12 20:50:00,NA,3.893
"193",2019-03-12 21:00:00,NA,3.893
"194",2019-03-12 21:10:00,NA,3.893
"195",2019-03-12 21:20:00,NA,3.893
"196",2019-03-12 21:30:00,NA,3.893
"197",2019-03-12 21:40:00,NA,3.893
"198",2019-03-12 21:50:00,NA,3.893
"199",2019-03-12 22:00:00,NA,3.893
"200",2019-03-12 22:10:00,NA,3.893
"201",2019-03-12 22:20:00,NA,3.893
"202",2019-03-12 22:30:00,NA,3.893
"203",2019-03-12 22:40:00,NA,3.893
"204",2019-03-12 22:50:00,NA,3.788
"205",2019-03-12 23:00:00,NA,3.788
"206",2019-03-12 23:10:00,NA,3.788
"207",2019-03-12 23:20:00,NA,3.788
"208",2019-03-12 23:30:00,NA,3.788
"209",2019-03-12 23:40:00,NA,3.788
"210",2019-03-12 23:50:00,NA,3.788
"211",2019-03-13 00:00:00,NA,3.788
"212",2019-03-13 00:10:00,NA,3.788
"213",2019-03-13 00:20:00,NA,3.788
"214",2019-03-13 00:30:00,NA,3.788
"215",2019-03-13 00:40:00,NA,3.788
"216",2019-03-13 00:50:00,NA,3.788
"217",2019-03-13 01:00:00,NA,3.788
"218",2019-03-13 01:10:00,NA,3.788
"219",2019-03-13 01:20:00,NA,3.788
"220",2019-03-13 01:30:00,NA,3.788
"221",2019-03-13 01:40:00,NA,3.788
"222",2019-03-13 01:50:00,NA,3.788
"223",2019-03-13 02:00:00,NA,3.788
"224",2019-03-13 02:10:00,NA,3.788
"225",2019-03-13 02:20:00,NA,3.788
"226",2019-03-13 02:30:00,NA,3.788
"227",2019-03-13 02:40:00,NA,3.788
"228",2019-03-13 02:50:00,NA,3.788
"229",2019-03-13 03:00:00,NA,3.788
"230",2019-03-13 03:10:00,NA,3.788
"231",2019-03-13 03:20:00,NA,3.683
"232",2019-03-13 03:30:00,NA,3.683
"233",2019-03-13 03:40:00,NA,3.683
"234",2019-03-13 03:50:00,NA,3.683
"235",2019-03-13 04:00:00,NA,3.683
"236",2019-03-13 04:10:00,NA,3.683
"237",2019-03-13 04:20:00,NA,3.683
"238",2019-03-13 04:30:00,NA,3.683
"239",2019-03-13 04:40:00,NA,3.683
"240",2019-03-13 04:50:00,NA,3.683
"241",2019-03-13 05:00:00,NA,3.683
"242",2019-03-13 05:10:00,NA,3.683
"243",2019-03-13 05:20:00,NA,3.683
"244",2019-03-13 05:30:00,NA,3.683
"245",2019-03-13 05:40:00,NA,3.683
"246",2019-03-13 05:50:00,NA,3.683
"247",2019-03-13 06:00:00,NA,3.683
"248",2019-03-13 06:10:00,NA,3.683
"249",2019-03-13 06:20:00,NA,3.683
"250",2019-03-13 06:30:00,NA,3.683
"251",2019-03-13 06:40:00,NA,3.683
"252",2019-03-13 06:50:00,NA,3.683
"253",2019-03-13 07:00:00,NA,3.683
"254",2019-03-13 07:10:00,NA,3.683
"255",2019-03-13 07:20:00,NA,3.683
"256",2019-03-13 07:30:00,NA,3.683
"257",2019-03-13 07:40:00,NA,3.683
"258",2019-03-13 07:50:00,NA,3.683
"259",2019-03-13 08:00:00,NA,3.683
"260",2019-03-13 08:10:00,NA,3.683
"261",2019-03-13 08:20:00,NA,3.683
"262",2019-03-13 08:30:00,NA,3.683
"263",2019-03-13 08:40:00,NA,3.683
"264",2019-03-13 08:50:00,NA,3.683
"265",2019-03-13 09:00:00,NA,3.683
"266",2019-03-13 09:10:00,NA,3.683
"267",2019-03-13 09:20:00,NA,3.683
"268",2019-03-13 09:30:00,NA,3.683
"269",2019-03-13 09:40:00,NA,3.683
"270",2019-03-13 09:50:00,NA,3.683
"271",2019-03-13 10:00:00,NA,3.683
"272",2019-03-13 10:10:00,NA,3.683
"273",2019-03-13 10:20:00,NA,3.683
"274",2019-03-13 10:30:00,NA,3.683
"275",2019-03-13 10:40:00,NA,3.683
"276",2019-03-13 10:50:00,NA,3.683
"277",2019-03-13 11:00:00,NA,3.683
"278",2019-03-13 11:10:00,NA,3.683
"279",2019-03-13 11:20:00,NA,3.683
"280",2019-03-13 11:30:00,NA,3.683
"281",2019-03-13 11:40:00,NA,3.683
"282",2019-03-13 11:50:00,NA,3.683
"283",2019-03-13 12:00:00,NA,3.683
"284",2019-03-13 12:10:00,NA,3.683
"285",2019-03-13 12:20:00,NA,3.683
"286",2019-03-13 12:30:00,NA,3.683
"287",2019-03-13 12:40:00,NA,3.683
"288",2019-03-13 12:50:00,NA,3.683
"289",2019-03-13 13:00:00,NA,3.683
"290",2019-03-13 13:10:00,NA,3.683
"291",2019-03-13 13:20:00,NA,3.683
"292",2019-03-13 13:30:00,NA,3.683
"293",2019-03-13 13:40:00,NA,3.683
"294",2019-03-13 13:50:00,NA,3.683
"295",2019-03-13 14:00:00,NA,3.683
"296",2019-03-13 14:10:00,NA,3.683
"297",2019-03-13 14:20:00,NA,3.683
"298",2019-03-13 14:30:00,NA,3.683
"299",2019-03-13 14:40:00,NA,3.683
"300",2019-03-13 14:50:00,NA,3.683
"301",2019-03-13 15:00:00,NA,3.683
"302",2019-03-13 15:10:00,NA,3.683
"303",2019-03-13 15:20:00,NA,3.683
"304",2019-03-13 15:30:00,NA,3.578
"305",2019-03-13 15:40:00,NA,3.578
"306",2019-03-13 15:50:00,NA,3.578
"307",2019-03-13 16:00:00,NA,3.578
"308",2019-03-13 16:10:00,NA,3.578
"309",2019-03-13 16:20:00,NA,3.578
"310",2019-03-13 16:30:00,NA,3.578
"311",2019-03-13 16:40:00,NA,3.578
"312",2019-03-13 16:50:00,NA,3.578
"313",2019-03-13 17:00:00,NA,3.578
"314",2019-03-13 17:10:00,NA,3.578
"315",2019-03-13 17:20:00,NA,3.578
"316",2019-03-13 17:30:00,NA,3.578
"317",2019-03-13 17:40:00,NA,3.578
"318",2019-03-13 17:50:00,NA,3.578
"319",2019-03-13 18:00:00,NA,3.578
"320",2019-03-13 18:10:00,NA,3.578
"321",2019-03-13 18:20:00,NA,3.578
"322",2019-03-13 18:30:00,NA,3.578
"323",2019-03-13 18:40:00,NA,3.578
"324",2019-03-13 18:50:00,NA,3.578
"325",2019-03-13 19:00:00,NA,3.578
"326",2019-03-13 19:10:00,NA,3.578
"327",2019-03-13 19:20:00,NA,3.578
"328",2019-03-13 19:30:00,NA,3.578
"329",2019-03-13 19:40:00,NA,3.578
"330",2019-03-13 19:50:00,NA,3.578
"331",2019-03-13 20:00:00,NA,3.578
"332",2019-03-13 20:10:00,NA,3.578
"333",2019-03-13 20:20:00,NA,3.578
"334",2019-03-13 20:30:00,NA,3.578
"335",2019-03-13 20:40:00,NA,3.578
"336",2019-03-13 20:50:00,NA,3.578
"337",2019-03-13 21:00:00,NA,3.578
"338",2019-03-13 21:10:00,NA,3.578
"339",2019-03-13 21:20:00,NA,3.578
"340",2019-03-13 21:30:00,NA,3.578
"341",2019-03-13 21:40:00,NA,3.578
"342",2019-03-13 21:50:00,NA,3.578
"343",2019-03-13 22:00:00,NA,3.578
"344",2019-03-13 22:10:00,NA,3.578
"345",2019-03-13 22:20:00,NA,3.578
"346",2019-03-13 22:30:00,NA,3.578
"347",2019-03-13 22:40:00,NA,3.578
"348",2019-03-13 22:50:00,NA,3.578
"349",2019-03-13 23:00:00,NA,3.578
"350",2019-03-13 23:10:00,NA,3.578
"351",2019-03-13 23:20:00,NA,3.578
"352",2019-03-13 23:30:00,NA,3.578
"353",2019-03-13 23:40:00,NA,3.578
"354",2019-03-13 23:50:00,NA,3.578
"355",2019-03-14 00:00:00,NA,3.578
"356",2019-03-14 00:10:00,NA,3.578
"357",2019-03-14 00:20:00,NA,3.578
"358",2019-03-14 00:30:00,NA,3.578
"359",2019-03-14 00:40:00,NA,3.578
"360",2019-03-14 00:50:00,NA,3.578
"361",2019-03-14 01:00:00,NA,3.578
"362",2019-03-14 01:10:00,NA,3.578
"363",2019-03-14 01:20:00,NA,3.578
"364",2019-03-14 01:30:00,NA,3.578
"365",2019-03-14 01:40:00,NA,3.578
"366",2019-03-14 01:50:00,NA,3.578
"367",2019-03-14 02:00:00,NA,3.578
"368",2019-03-14 02:10:00,NA,3.578
"369",2019-03-14 02:20:00,NA,3.578
"370",2019-03-14 02:30:00,NA,3.578
"371",2019-03-14 02:40:00,NA,3.578
"372",2019-03-14 02:50:00,NA,3.578
"373",2019-03-14 03:00:00,NA,3.578
"374",2019-03-14 03:10:00,NA,3.578
"375",2019-03-14 03:20:00,NA,3.578
"376",2019-03-14 03:30:00,NA,3.578
"377",2019-03-14 03:40:00,NA,3.578
"378",2019-03-14 03:50:00,NA,3.578
"379",2019-03-14 04:00:00,NA,3.578
"380",2019-03-14 04:10:00,NA,3.578
"381",2019-03-14 04:20:00,NA,3.578
"382",2019-03-14 04:30:00,NA,3.578
"383",2019-03-14 04:40:00,NA,3.578
"384",2019-03-14 04:50:00,NA,3.578
"385",2019-03-14 05:00:00,NA,3.578
"386",2019-03-14 05:10:00,NA,3.578
"387",2019-03-14 05:20:00,NA,3.578
"388",2019-03-14 05:30:00,NA,3.578
"389",2019-03-14 05:40:00,NA,3.578
"390",2019-03-14 05:50:00,NA,3.578
"391",2019-03-14 06:00:00,NA,3.578
"392",2019-03-14 06:10:00,NA,3.578
"393",2019-03-14 06:20:00,NA,3.578
"394",2019-03-14 06:30:00,NA,3.578
"395",2019-03-14 06:40:00,NA,3.578
"396",2019-03-14 06:50:00,NA,3.578
"397",2019-03-14 07:00:00,NA,3.578
"398",2019-03-14 07:10:00,NA,3.578
"399",2019-03-14 07:20:00,NA,3.578
"400",2019-03-14 07:30:00,NA,3.578
"401",2019-03-14 07:40:00,NA,3.578
"402",2019-03-14 07:50:00,NA,3.578
"403",2019-03-14 08:00:00,NA,3.578
"404",2019-03-14 08:10:00,NA,3.578
"405",2019-03-14 08:20:00,NA,3.578
"406",2019-03-14 08:30:00,NA,3.578
"407",2019-03-14 08:40:00,NA,3.578
"408",2019-03-14 08:50:00,NA,3.578
"409",2019-03-14 09:00:00,NA,3.578
"410",2019-03-14 09:10:00,NA,3.578
"411",2019-03-14 09:20:00,NA,3.578
"412",2019-03-14 09:30:00,NA,3.578
"413",2019-03-14 09:40:00,NA,3.578
"414",2019-03-14 09:50:00,NA,3.578
"415",2019-03-14 10:00:00,NA,3.578
"416",2019-03-14 10:10:00,NA,3.578
"417",2019-03-14 10:20:00,NA,3.578
"418",2019-03-14 10:30:00,NA,3.578
"419",2019-03-14 10:40:00,NA,3.578
"420",2019-03-14 10:50:00,NA,3.578
"421",2019-03-14 11:00:00,NA,3.578
"422",2019-03-14 11:10:00,NA,3.578
"423",2019-03-14 11:20:00,NA,3.578
"424",2019-03-14 11:30:00,NA,3.578
"425",2019-03-14 11:40:00,NA,3.578
"426",2019-03-14 11:50:00,NA,3.578
"427",2019-03-14 12:00:00,NA,3.578
"428",2019-03-14 12:10:00,NA,3.578
"429",2019-03-14 12:20:00,NA,3.578
"430",2019-03-14 12:30:00,NA,3.578
"431",2019-03-14 12:40:00,NA,3.578
"432",2019-03-14 12:50:00,NA,3.578
"433",2019-03-14 13:00:00,NA,3.578
"434",2019-03-14 13:10:00,NA,3.578
"435",2019-03-14 13:20:00,NA,3.578
"436",2019-03-14 13:30:00,NA,3.578
"437",2019-03-14 13:40:00,NA,3.578
"438",2019-03-14 13:50:00,NA,3.578
"439",2019-03-14 14:00:00,NA,3.578
"440",2019-03-14 14:10:00,NA,3.578
"441",2019-03-14 14:20:00,NA,3.578
"442",2019-03-14 14:30:00,NA,3.578
"443",2019-03-14 14:40:00,NA,3.578
"444",2019-03-14 14:50:00,NA,3.578
"445",2019-03-14 15:00:00,NA,3.578
"446",2019-03-14 15:10:00,NA,3.578
"447",2019-03-14 15:20:00,NA,3.578
"448",2019-03-14 15:30:00,NA,3.578
"449",2019-03-14 15:40:00,NA,3.578
"450",2019-03-14 15:50:00,NA,3.578
"451",2019-03-14 16:00:00,NA,3.578
"452",2019-03-14 16:10:00,NA,3.578
"453",2019-03-14 16:20:00,NA,3.578
"454",2019-03-14 16:30:00,NA,3.578
"455",2019-03-14 16:40:00,NA,3.578
"456",2019-03-14 16:50:00,NA,3.578
"457",2019-03-14 17:00:00,NA,3.578
"458",2019-03-14 17:10:00,NA,3.578
"459",2019-03-14 17:20:00,NA,3.578
"460",2019-03-14 17:30:00,NA,3.578
"461",2019-03-14 17:40:00,NA,3.578
"462",2019-03-14 17:50:00,NA,3.578
"463",2019-03-14 18:00:00,NA,3.578
"464",2019-03-14 18:10:00,NA,3.578
"465",2019-03-14 18:20:00,NA,3.578
"466",2019-03-14 18:30:00,NA,3.578
"467",2019-03-14 18:40:00,NA,3.578
"468",2019-03-14 18:50:00,NA,3.578
"469",2019-03-14 19:00:00,NA,3.578
